IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2009,true,,,,,,,,,,,,,18401,,,,,,18 401,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2009,false,,,,,,,,,,,,,21302,,,,,,21 302,,"Includes Traditional and complementary medicine p.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2009,false,,,,,,,,,,,,,6627,,,,,,6627,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2009,false,,,,,,,,,,,,,752254,,,,,,752 254,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2008,false,,,,,,,,,,,,,17541,,,,,,17 541,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2008,false,,,,,,,,,,,,,60,,,,,,60,,"Includes Traditional and complementary medicine p.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2008,false,,,,,,,,,,,,,63431,,,,,,63 431,,"Includes Traditional and complementary medicine p.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2008,false,,,,,,,,,,,,,753936,,,,,,753 936,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2008,false,,,,,,,,,,,,,90,,,,,,90,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2008,false,,,,,,,,,,,,,950,,,,,,950,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2007,false,,,,,,,,,,,,,10,,,,,,10,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2007,true,,,,,,,,,,,,,150,,,,,,150,,"Includes Traditional medicine practitioners and f.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,AMR,Americas,Country,PER,Peru,Year,2007,true,,,,,,,,,,,,,1510,,,,,,1510,,"Includes Traditional medicine practitioners.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2007,false,,,,,,,,,,,,,16732,,,,,,16 732,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,EUR,Europe,Country,FRA,France,Year,2007,false,,,,,,,,,,,,,1705,,,,,,1705,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2007,false,,,,,,,,,,,,,72,,,,,,72,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2007,false,,,,,,,,,,,,,724680,,,,,,724 680,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2007,false,,,,,,,,,,,,,945,,,,,,945,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2006,true,,,,,,,,,,,,,1007,,,,,,1007,,"Includes Traditional medicine practitioners and f.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2006,false,,,,,,,,,,,,,15918,,,,,,15 918,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,AMR,Americas,Country,URY,Uruguay,Year,2006,false,,,,,,,,,,,,,411,,,,,,411,,"Includes Traditional medicine practitioners and f.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2006,false,,,,,,,,,,,,,713143,,,,,,713 143,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2006,false,,,,,,,,,,,,,889,,,,,,889,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2005,false,,,,,,,,,,,,,15271,,,,,,15 271,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,AFR,Africa,Country,UGA,Uganda,Year,2005,true,,,,,,,,,,,,,5430,,,,,,5430,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2005,false,,,,,,,,,,,,,717860,,,,,,717 860,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2005,false,,,,,,,,,,,,,819,,,,,,819,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2004,true,,,,,,,,,,,,,1000,,,,,,1000,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2004,false,,,,,,,,,,,,,1039,,,,,,1039,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2004,false,,,,,,,,,,,,,15406,,,,,,15 406,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2004,false,,,,,,,,,,,,,5238,,,,,,5238,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2004,false,,,,,,,,,,,,,59,,,,,,59,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2004,false,,,,,,,,,,,,,699351,,,,,,699 351,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2004,false,,,,,,,,,,,,,9160,,,,,,9160,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2003,false,,,,,,,,,,,,,694492,,,,,,694 492,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2001,false,,,,,,,,,,,,,1006,,,,,,1006,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2001,false,,,,,,,,,,,,,3812,,,,,,3812,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,EUR,Europe,Country,EST,Estonia,Year,2000,true,,,,,,,,,,,,,44,,,,,,44,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,AMR,Americas,Country,CHL,Chile,Year,1992,true,,,,,,,,,,,,,280,,,,,,280,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,1991,false,,,,,,,,,,,,,136413,,,,,,136 413,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0023,Traditional and Complementary Medicine Professionals  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,1988,false,,,,,,,,,,,,,290,,,,,,290,,Includes Traditional and Complementary Medicine Professionals .,EN,2024-05-20T07:00:00.000Z
