IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,false,,,,,,,,,,,,,148,,,,,,148,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,false,,,,,,,,,,,,,166,,,,,,166,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,CAN,Canada,Year,2019,false,,,,,,,,,,,,,1747,,,,,,1747,,These health care providers are called environmental public health professionals in Canada and the profession is not regulated in any province. Data was submitted to CIHI from an organization in which membership is voluntary.,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,false,,,,,,,,,,,,,201,,,,,,201,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2019,false,,,,,,,,,,,,,21,,,,,,21,,Only public,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,false,,,,,,,,,,,,,222,,,,,,222,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,false,,,,,,,,,,,,,3207,,,,,,3207,,Data reported by Zambia to SADC and WHO in June 2022,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,false,,,,,,,,,,,,,3881,,,,,,3881,,"Includes Food Inspectors, Environmental Health Practitioners, Environmental Health Assistants. Health Professions Council of South Africa, HPCSA Annual report 2018/2019. Table: Registration Growth Statistics.",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2019,false,,,,,,,,,,,,,400,,,,,,400,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,false,,,,,,,,,,,,,43,,,,,,43,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2019,false,,,,,,,,,,,,,8,,,,,,8,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,false,,,,,,,,,,,,,835,,,,,,835,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,TCD,Chad,Year,2019,true,,,,,,,,,,,,,96,,,,,,96,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,false,,,,,,,,,,,,,106,,,,,,106,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,,,,,,,,,,,,,1348,,,,,,1348,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,false,,,,,,,,,,,,,1850,,,,,,1850,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,false,,,,,,,,,,,,,192,,,,,,192,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2019,false,,,,,,,,,,,,,208,,,,,,208,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2019,false,,,,,,,,,,,,,332,,,,,,332,,Public and private,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2019,false,,,,,,,,,,,,,3400,,,,,,3400,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,false,,,,,,,,,,,,,7,,,,,,7,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2018,true,,,,,,,,,,,,,1,,,,,,1,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2018,false,,,,,,,,,,,,,1,,,,,,1,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,true,,,,,,,,,,,,,1258,,,,,,1258,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,NAM,Namibia,Year,2018,false,,,,,,,,,,,,,134,,,,,,134,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,false,,,,,,,,,,,,,1628,,,,,,1628,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2018,false,,,,,,,,,,,,,17305,,,,,,17 305,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2018,false,,,,,,,,,,,,,200,,,,,,200,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2018,false,,,,,,,,,,,,,2305,,,,,,2305,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,BEN,Benin,Year,2018,false,,,,,,,,,,,,,255,,,,,,255,,Source: MinistÃ¨re de la SantÃ©.,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2018,false,,,,,,,,,,,,,2742,,,,,,2742,,Data reported by Zambia to SADC and WHO in June 2022,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2018,false,,,,,,,,,,,,,3831,,,,,,3831,,"Includes Food Inspectors, Environmental Health Practitioners, Environmental Health Assistants. Health Professions Council of South Africa, HPCSA Annual report 2018/2019. Table: Registration Growth Statistics.",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,AIA,Anguilla,Year,2018,true,,,,,,,,,,,,,5,,,,,,5,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2018,true,,,,,,,,,,,,,5,,,,,,5,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2018,false,,,,,,,,,,,,,51,,,,,,51,,Public and private,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,PER,Peru,Year,2018,false,,,,,,,,,,,,,97,,,,,,97,,InformaciÃ³n de Recursos Humanos en el Sector Salud PerÃº - 2018,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2018,true,,,,,,,,,,,,,10716,,,,,,10 716,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2018,true,,,,,,,,,,,,,1013,,,,,,1013,,Includes TÃ©cnicos en control de vectores.  Data Source: Integrated Financial Management System (SIGAF),EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2018,true,,,,,,,,,,,,,11557,,,,,,11 557,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2018,false,,,,,,,,,,,,,167,,,,,,167,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2018,false,,,,,,,,,,,,,1740,,,,,,1740,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,AIA,Anguilla,Year,2018,true,,,,,,,,,,,,,2,,,,,,2,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2018,false,,,,,,,,,,,,,210,,,,,,210,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2018,true,,,,,,,,,,,,,291,,,,,,291,,Reported by NHWA FP,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2018,false,,,,,,,,,,,,,300,,,,,,300,,Public and private,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2018,false,,,,,,,,,,,,,3500,,,,,,3500,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,true,,,,,,,,,,,,,3682,,,,,,3682,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2018,true,,,,,,,,,,,,,71,,,,,,71,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,BRA,Brazil,Year,2017,true,,,,,,,,,,,,,11218,,,,,,11 218,,"Includes Environmental and Occupational Health ProfessionalsÂ , Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2017,true,,,,,,,,,,,,,11615,,,,,,11 615,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,SEN,Senegal,Year,2017,false,,,,,,,,,,,,,146,,,,,,146,,Source: IHRIS et Annuaire national RHS,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2017,false,,,,,,,,,,,,,160,,,,,,160,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2017,false,,,,,,,,,,,,,200,,,,,,200,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2017,true,,,,,,,,,,,,,201,,,,,,201,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2017,false,,,,,,,,,,,,,2036,,,,,,2036,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2017,false,,,,,,,,,,,,,309,,,,,,309,,Public and private,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,BDI,Burundi,Year,2017,true,,,,,,,,,,,,,363,,,,,,363,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2017,false,,,,,,,,,,,,,3730,,,,,,3730,,"Includes Food Inspectors, Environmental Health Practitioners, Environmental Health Assistants. Health Professions Council of South Africa, HPCSA Annual report 2018/2019. Table: Registration Growth Statistics.",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2017,true,,,,,,,,,,,,,519,,,,,,519,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,BRA,Brazil,Year,2017,true,,,,,,,,,,,,,166553,,,,,,166 553,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2017,false,,,,,,,,,,,,,1720,,,,,,1720,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,HND,Honduras,Year,2017,true,,,,,,,,,,,,,1822,,,,,,1822,,"Includes TÃ©cnico en salud ambiental (Environmental and Occupational Health Technician).  Data Source: Human resources administrative information system, SIARH; System of registration and control of servants, SIREP",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2017,false,,,,,,,,,,,,,211,,,,,,211,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2017,false,,,,,,,,,,,,,230,,,,,,230,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2017,false,,,,,,,,,,,,,35,,,,,,35,,Public and private,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2017,false,,,,,,,,,,,,,4100,,,,,,4100,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,false,,,,,,,,,,,,,11623,,,,,,11 623,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,,,,,,,,,,,,,1117,,,,,,1117,,"Includes Environmental and Occupational Health ProfessionalsÂ , Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,,,,,,,,,,,,,1325,,,,,,1325,,"Includes Environmental and Occupational Health ProfessionalsÂ .  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,,,,,,,,,,,,,1342,,,,,,1342,,"Includes Environmental and Occupational Health ProfessionalsÂ , Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,false,,,,,,,,,,,,,146,,,,,,146,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,false,,,,,,,,,,,,,174,,,,,,174,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,false,,,,,,,,,,,,,1796,,,,,,1796,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,false,,,,,,,,,,,,,1843,,,,,,1843,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,BEN,Benin,Year,2016,false,,,,,,,,,,,,,254,,,,,,254,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2016,false,,,,,,,,,,,,,293,,,,,,293,,Only pubic,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,false,,,,,,,,,,,,,300,,,,,,300,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,false,,,,,,,,,,,,,3642,,,,,,3642,,"Includes Food Inspectors, Environmental Health Practitioners, Environmental Health Assistants. Health Professions Council of South Africa, HPCSA Annual report 2018/2019. Table: Registration Growth Statistics.",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,true,,,,,,,,,,,,,52,,,,,,52,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,,,,,,,,,,,,,978,,,,,,978,,"Includes Environmental and Occupational Health ProfessionalsÂ , Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,false,,,,,,,,,,,,,1692,,,,,,1692,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,,,,,,,,,,,,,1731,,,,,,1731,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2016,false,,,,,,,,,,,,,18,,,,,,18,,Only pubic,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2016,false,,,,,,,,,,,,,209,,,,,,209,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,false,,,,,,,,,,,,,212,,,,,,212,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,false,,,,,,,,,,,,,246,,,,,,246,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,,,,,,,,,,,,,3117,,,,,,3117,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,,,,,,,,,,,,,359,,,,,,359,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,false,,,,,,,,,,,,,3900,,,,,,3900,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,,,,,,,,,,,,,586,,,,,,586,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,,,,,,,,,,,,,7265,,,,,,7265,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2015,true,,,,,,,,,,,,,124,,,,,,124,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2015,false,,,,,,,,,,,,,172,,,,,,172,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,UGA,Uganda,Year,2015,false,,,,,,,,,,,,,1925,,,,,,1925,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,true,,,,,,,,,,,,,20891,,,,,,20 891,,"Includes Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2015,false,,,,,,,,,,,,,226,,,,,,226,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2015,false,,,,,,,,,,,,,2494,,,,,,2494,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,true,,,,,,,,,,,,,2737,,,,,,2737,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,false,,,,,,,,,,,,,3518,,,,,,3518,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2015,true,,,,,,,,,,,,,3748,,,,,,3748,,"Includes Environmental and Occupational Health ProfessionalsÂ , Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,false,,,,,,,,,,,,,43293,,,,,,43 293,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2015,false,,,,,,,,,,,,,48,,,,,,48,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2015,true,,,,,,,,,,,,,691,,,,,,691,,"Includes Environmental and Occupational Health ProfessionalsÂ , Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2015,true,,,,,,,,,,,,,91,,,,,,91,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,false,,,,,,,,,,,,,1604,,,,,,1604,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2015,false,,,,,,,,,,,,,199,,,,,,199,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2015,false,,,,,,,,,,,,,209,,,,,,209,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,false,,,,,,,,,,,,,219,,,,,,219,,,EN,2024-05-20T07:00:00.000Z
